id,type,data,selected,parent_id,branch_level,child_id,child_index,child_count,ch_input_id,ch_output_id,ch_last_updated,average,sample,aux_a_x,aux_a_y,aux_a_z,aux_b_x,aux_b_y,aux_b_z,color_shift,rotate_vec_x,rotate_vec_y,rotate_vec_z,rotate_vec_s,scale_x,scale_y,scale_z,translate_x,translate_y,translate_z,tag_offset_x,tag_offset_y,tag_offset_z,rotate_rate_x,rotate_rate_y,rotate_rate_z,rotate_x,rotate_y,rotate_z,scale_rate_x,scale_rate_y,scale_rate_z,translate_rate_x,translate_rate_y,translate_rate_z,translate_vec_x,translate_vec_y,translate_vec_z,shader,geometry,line_width,point_size,ratio,color_index,color_r,color_g,color_b,color_a,color_fade,texture_id,hide,freeze,topo,facet,auto_zoom_x,auto_zoom_y,auto_zoom_z,trigger_hi_x,trigger_hi_y,trigger_hi_z,trigger_lo_x,trigger_lo_y,trigger_lo_z,set_hi_x,set_hi_y,set_hi_z,set_lo_x,set_lo_y,set_lo_z,proximity_x,proximity_y,proximity_z,proximity_mode_x,proximity_mode_y,proximity_mode_z,segments_x,segments_y,segments_z,tag_mode,format_id,table_id,record_id,size
113,5,113,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,135.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
114,5,114,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
115,5,115,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,105.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
116,5,116,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.968779,0.968779,0.968779,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.429800,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
117,5,117,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,75.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
118,5,118,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
119,5,119,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,45.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
120,5,120,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
121,5,121,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.967337,0.967337,0.967337,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.428300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
122,5,122,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.235709,0.235709,0.235709,-45.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.340000,13,185,255,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
123,5,123,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.182510,0.182510,0.182510,-60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.430000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
124,5,124,0,37,1,0,23,24,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.541908,0.541908,0.541908,-97.379639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.172999,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
125,5,125,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,7,0,255,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
126,5,126,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,-14.400001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
127,5,127,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,-29.400017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,7,0,255,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
128,5,128,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.713567,0.713567,0.713567,-44.399963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,13,185,255,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
129,5,129,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.723567,0.723567,0.723567,-59.399963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.469000,13,185,255,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
130,5,130,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.723567,0.723567,0.723567,-74.400070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,13,185,255,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
131,5,131,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,-89.400070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
132,5,132,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,-104.400070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,17,197,82,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
133,5,133,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,-119.400070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,17,197,82,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
134,5,134,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,-134.400009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,17,197,82,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
135,5,135,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,-149.400009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
136,5,136,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,-164.400009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
137,5,137,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,-179.400009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,3,0,0,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
138,5,138,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,165.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,3,0,0,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
139,5,139,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,150.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
140,5,140,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,135.599976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
141,5,141,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,120.599930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
142,5,142,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,105.599930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
143,5,143,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,90.599930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
144,5,144,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,75.599930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
145,5,145,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,60.600037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
146,5,146,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,45.600037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
147,5,147,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,30.599985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,7,0,255,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
148,5,148,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.718567,0.718567,0.718567,15.600010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.470000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
149,5,149,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.182510,0.182510,0.182510,-122.522659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.430000,9,0,153,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
150,5,150,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.182510,0.182510,0.182510,-131.609436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.430000,7,0,255,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
151,5,151,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.182510,0.182510,0.182510,-141.681808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.430000,19,255,255,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
152,5,152,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.156582,0.156582,0.156582,-148.797592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.309500,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
153,5,153,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.122022,0.122022,0.122022,-156.898849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.430000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
154,5,154,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.122022,0.122022,0.122022,-167.497559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.430000,3,0,0,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
155,5,155,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.122022,0.122022,0.122022,-174.086792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.430000,4,255,255,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
